location,date,total_cases
Congo,8/7/20,3637
Congo,8/8/20,3637
Congo,8/9/20,3664
Congo,8/10/20,3664
Congo,8/11/20,3664
Congo,8/12/20,3745
Congo,8/13/20,3745
Congo,8/14/20,3745
Congo,8/15/20,3745
Congo,8/16/20,3745
Congo,8/17/20,3835
Congo,8/18/20,3835
Congo,8/19/20,3835
Congo,8/20/20,3850
Congo,8/21/20,3850
Congo,8/22/20,3850
Congo,8/23/20,3850
Congo,8/24/20,3850
Congo,8/25/20,3850
Congo,8/26/20,3979
Congo,8/27/20,3979
Congo,8/28/20,3979
Congo,8/29/20,3979
Congo,8/30/20,3979
Congo,8/31/20,3979
Congo,9/1/20,3979
Congo,9/2/20,4628
Congo,9/3/20,4628
Congo,9/4/20,4628
Congo,9/5/20,4628
Congo,9/6/20,4628
Congo,9/7/20,4628
Congo,9/8/20,4891
Congo,9/9/20,4891
Congo,9/10/20,4891
Congo,9/11/20,4891
Congo,9/12/20,4928
Congo,9/13/20,4928
Congo,9/14/20,4934
Congo,9/15/20,4934
Congo,9/16/20,4934
Congo,9/17/20,4934
Congo,9/18/20,4980
Congo,9/19/20,4980
Congo,9/20/20,4986
Congo,9/21/20,4986
Congo,9/22/20,5002
Congo,9/23/20,5002
Congo,9/24/20,5005
Congo,9/25/20,5005
Congo,9/26/20,5005
Congo,9/27/20,5008
Congo,9/28/20,5008
Congo,9/29/20,5089
Congo,9/30/20,5089
Congo,10/1/20,5089
Congo,10/2/20,5089
Congo,10/3/20,5089
Congo,10/4/20,5089
Congo,10/5/20,5089
Congo,10/6/20,5089
Congo,10/7/20,5089
Congo,10/8/20,5118
Congo,10/9/20,5118
Congo,10/10/20,5118
Congo,10/11/20,5118
Congo,10/12/20,5118
Congo,10/13/20,5118
Congo,10/14/20,5156
Congo,10/15/20,5156
Congo,10/16/20,5156
Congo,10/17/20,5156
Congo,10/18/20,5156
Congo,10/19/20,5156
Congo,10/20/20,5156
Congo,10/21/20,5156
Congo,10/22/20,5156
Congo,10/23/20,5156
Congo,10/24/20,5156
Congo,10/25/20,5253
Congo,10/26/20,5253
Congo,10/27/20,5253
Congo,10/28/20,5253
Congo,10/29/20,5253
Congo,10/30/20,5290
Congo,10/31/20,5290
Congo,11/1/20,5290
Congo,11/2/20,5290
Congo,11/3/20,5290
Congo,11/4/20,5348
Congo,11/5/20,5379
Congo,11/6/20,5379
Congo,11/7/20,5379
Congo,11/8/20,5379
Congo,11/9/20,5379
Congo,11/10/20,5379
Congo,11/11/20,5379
Congo,11/12/20,5379
Congo,11/13/20,5379
Congo,11/14/20,5379
Congo,11/15/20,5379
Congo,11/16/20,5379
Colombia,3/7/20,1
Colombia,3/8/20,
Colombia,3/9/20,
Colombia,3/10/20,3
Colombia,3/11/20,
Colombia,3/12/20,9
Colombia,3/13/20,
Colombia,3/14/20,16
Colombia,3/15/20,34
Colombia,3/16/20,45
Colombia,3/17/20,57
Colombia,3/18/20,65
Colombia,3/19/20,102
Colombia,3/20/20,128
Colombia,3/21/20,158
Colombia,3/22/20,210
Colombia,3/23/20,235
Colombia,3/24/20,306
Colombia,3/25/20,378
Colombia,3/26/20,470
Colombia,3/27/20,491
Colombia,3/28/20,539
Colombia,3/29/20,608
Colombia,3/30/20,702
Colombia,3/31/20,798
Colombia,4/1/20,906
Colombia,4/2/20,1065
Colombia,4/3/20,1161
Colombia,4/4/20,1267
Colombia,4/5/20,1406
Colombia,4/6/20,1485
Colombia,4/7/20,1579
Colombia,4/8/20,1780
Colombia,4/9/20,2054
Colombia,4/10/20,2223
Colombia,4/11/20,2473
Colombia,4/12/20,2709
Colombia,4/13/20,2776
Colombia,4/14/20,2852
Colombia,4/15/20,2979
Colombia,4/16/20,3105
Colombia,4/17/20,3233
Colombia,4/18/20,3439
Colombia,4/19/20,3621
Colombia,4/20/20,3792
Colombia,4/21/20,3977
Colombia,4/22/20,4149
Colombia,4/23/20,4356
Colombia,4/24/20,4561
Colombia,4/25/20,4881
Colombia,4/26/20,5142
Colombia,4/27/20,5379
Colombia,4/28/20,5597
Colombia,4/29/20,5949
Colombia,4/30/20,6211
Colombia,5/1/20,6507
Colombia,5/2/20,7006
Colombia,5/3/20,7285
Colombia,5/4/20,7668
Colombia,5/5/20,7973
Colombia,5/6/20,8613
Colombia,5/7/20,8959
Colombia,5/8/20,9456
Colombia,5/9/20,10051
Colombia,5/10/20,10495
Colombia,5/11/20,11063
Colombia,5/12/20,11613
Colombia,5/13/20,12272
Colombia,5/14/20,12930
Colombia,5/15/20,13610
Colombia,5/16/20,14216
Colombia,5/17/20,14939
Colombia,5/18/20,15574
Colombia,5/19/20,16295
Colombia,5/20/20,16935
Colombia,5/21/20,17687
Colombia,5/22/20,18330
Colombia,5/23/20,19131
Colombia,5/24/20,20177
Colombia,5/25/20,21175
Colombia,5/26/20,21981
Colombia,5/27/20,23003
Colombia,5/28/20,24104
Colombia,5/29/20,25366
Colombia,5/30/20,26688
Colombia,5/31/20,28236
Colombia,6/1/20,29383
Colombia,6/2/20,30493
Colombia,6/3/20,31833
Colombia,6/4/20,33354
Colombia,6/5/20,35120
Colombia,6/6/20,36635
Colombia,6/7/20,38027
Colombia,6/8/20,39236
Colombia,6/9/20,40719
Colombia,6/10/20,42078
Colombia,6/11/20,43682
Colombia,6/12/20,43682
Colombia,6/13/20,46858
Colombia,6/14/20,48746
Colombia,6/15/20,50939
Colombia,6/16/20,53063
Colombia,6/17/20,54931
Colombia,6/18/20,57046
Colombia,6/19/20,60217
Colombia,6/20/20,63276
Colombia,6/21/20,65633
Colombia,6/22/20,68652
Colombia,6/23/20,71183
Colombia,6/24/20,73572
Colombia,6/25/20,77113
Colombia,6/26/20,80599
Colombia,6/27/20,84442
Colombia,6/28/20,88591
Colombia,6/29/20,91769
Colombia,6/30/20,95043
Colombia,7/1/20,97846
Colombia,7/2/20,102009
Colombia,7/3/20,106110
Colombia,7/4/20,109505
Colombia,7/5/20,113389
Colombia,7/6/20,117110
Colombia,7/7/20,120281
Colombia,7/8/20,124494
Colombia,7/9/20,128638
Colombia,7/10/20,133973
Colombia,7/11/20,140776
Colombia,7/12/20,145362
Colombia,7/13/20,150445
Colombia,7/14/20,154227
Colombia,7/15/20,159898
Colombia,7/16/20,165169
Colombia,7/17/20,173206
Colombia,7/18/20,182140
Colombia,7/19/20,190700
Colombia,7/20/20,197278
Colombia,7/21/20,204005
Colombia,7/22/20,211038
Colombia,7/23/20,218428
Colombia,7/24/20,226373
Colombia,7/25/20,233541
Colombia,7/26/20,240795
Colombia,7/27/20,248976
Colombia,7/28/20,257101
Colombia,7/29/20,267385
Colombia,7/30/20,276055
Colombia,7/31/20,286020
Colombia,8/1/20,295508
Colombia,8/2/20,306181
Colombia,8/3/20,317651
Colombia,8/4/20,327850
Colombia,8/5/20,334979
Colombia,8/6/20,345714
Colombia,8/7/20,357710
Colombia,8/8/20,367196
Colombia,8/9/20,376870
Colombia,8/10/20,387481
Colombia,8/11/20,397623
Colombia,8/12/20,410453
Colombia,8/13/20,422519
Colombia,8/14/20,433805
Colombia,8/15/20,445111
Colombia,8/16/20,456689
Colombia,8/17/20,468332
Colombia,8/18/20,476660
Colombia,8/19/20,489122
Colombia,8/20/20,502178
Colombia,8/21/20,513719
Colombia,8/22/20,522138
Colombia,8/23/20,533103
Colombia,8/24/20,541147
Colombia,8/25/20,551696
Colombia,8/26/20,562128
Colombia,8/27/20,572270
Colombia,8/28/20,582022
Colombia,8/29/20,590520
Colombia,8/30/20,599914
Colombia,8/31/20,607938
Colombia,9/1/20,615168
Colombia,9/2/20,624069
Colombia,9/3/20,633339
Colombia,9/4/20,641574
Colombia,9/5/20,650062
Colombia,9/6/20,658456
Colombia,9/7/20,666521
Colombia,9/8/20,671848
Colombia,9/9/20,679513
Colombia,9/10/20,686856
Colombia,9/11/20,694664
Colombia,9/12/20,702088
Colombia,9/13/20,708964
Colombia,9/14/20,716319
Colombia,9/15/20,721892
Colombia,9/16/20,728590
Colombia,9/17/20,736377
Colombia,9/18/20,743945
Colombia,9/19/20,750471
Colombia,9/20/20,758398
Colombia,9/21/20,765076
Colombia,9/22/20,770435
Colombia,9/23/20,777537
Colombia,9/24/20,784268
Colombia,9/25/20,790823
Colombia,9/26/20,798317
Colombia,9/27/20,806038
Colombia,9/28/20,813056
Colombia,9/29/20,818203
Colombia,9/30/20,824042
Colombia,10/1/20,829679
Colombia,10/2/20,835339
Colombia,10/3/20,841531
Colombia,10/4/20,848147
Colombia,10/5/20,855052
Colombia,10/6/20,862158
Colombia,10/7/20,869808
Colombia,10/8/20,877683
Colombia,10/9/20,886179
Colombia,10/10/20,894300
Colombia,10/11/20,902747
Colombia,10/12/20,911316
Colombia,10/13/20,919083
Colombia,10/14/20,924098
Colombia,10/15/20,930159
Colombia,10/16/20,936982
Colombia,10/17/20,945354
Colombia,10/18/20,952371
Colombia,10/19/20,959572
Colombia,10/20/20,965883
Colombia,10/21/20,974139
Colombia,10/22/20,981700
Colombia,10/23/20,990270
Colombia,10/24/20,998942
Colombia,10/25/20,1007711
Colombia,10/26/20,1015885
Colombia,10/27/20,1025052
Colombia,10/28/20,1033218
Colombia,10/29/20,1041935
Colombia,10/30/20,1053122
Colombia,10/31/20,1063151
Colombia,11/1/20,1074184
Colombia,11/2/20,1083321
Colombia,11/3/20,1093256
Colombia,11/4/20,1099392
Colombia,11/5/20,1108084
Colombia,11/6/20,1117977
Colombia,11/7/20,1127733
Colombia,11/8/20,1136447
Colombia,11/9/20,1143887
Colombia,11/10/20,1149063
Colombia,11/11/20,1156675
Colombia,11/12/20,1165326
Colombia,11/13/20,1174012
Colombia,11/14/20,1182697
Colombia,11/15/20,1191004
Colombia,11/16/20,1198746
Comoros,5/2/20,1
Comoros,5/3/20,1
Comoros,5/4/20,3
Comoros,5/5/20,4
Comoros,5/6/20,4
Comoros,5/7/20,8
Comoros,5/8/20,8
Comoros,5/9/20,8
Comoros,5/10/20,11
Comoros,5/11/20,11
Comoros,5/12/20,11
Comoros,5/13/20,11
Comoros,5/14/20,11
Comoros,5/15/20,11
Comoros,5/16/20,11
Comoros,5/17/20,11
Comoros,5/18/20,11
Comoros,5/19/20,11
Comoros,5/20/20,34
Comoros,5/21/20,34
Comoros,5/22/20,34
Comoros,5/23/20,78
Comoros,5/24/20,78
Comoros,5/25/20,87
Comoros,5/26/20,87
Comoros,5/27/20,87
Comoros,5/28/20,87
Comoros,5/29/20,87
Comoros,5/30/20,87
Comoros,5/31/20,106
Comoros,6/1/20,106
Comoros,6/2/20,106
Comoros,6/3/20,132
Comoros,6/4/20,132
Comoros,6/5/20,132
Comoros,6/6/20,132
Comoros,6/7/20,141
Comoros,6/8/20,141
Comoros,6/9/20,141
Comoros,6/10/20,162
Comoros,6/11/20,162
Comoros,6/12/20,162
Comoros,6/13/20,162
Comoros,6/14/20,176
Comoros,6/15/20,176
Comoros,6/16/20,176
Comoros,6/17/20,197
Comoros,6/18/20,197
Comoros,6/19/20,210
Comoros,6/20/20,210
Comoros,6/21/20,247
Comoros,6/22/20,247
Comoros,6/23/20,247
Comoros,6/24/20,247
Comoros,6/25/20,247
Comoros,6/26/20,247
Comoros,6/27/20,247
Comoros,6/28/20,247
Comoros,6/29/20,272
Comoros,6/30/20,272
Comoros,7/1/20,303
Comoros,7/2/20,303
Comoros,7/3/20,303
Comoros,7/4/20,309
Comoros,7/5/20,309
Comoros,7/6/20,311
Comoros,7/7/20,311
Comoros,7/8/20,313
Comoros,7/9/20,313
Comoros,7/10/20,313
Comoros,7/11/20,313
Comoros,7/12/20,317
Comoros,7/13/20,317
Comoros,7/14/20,317
Comoros,7/15/20,317
Comoros,7/16/20,321
Comoros,7/17/20,328
Comoros,7/18/20,328
Comoros,7/19/20,328
Comoros,7/20/20,334
Comoros,7/21/20,334
Comoros,7/22/20,337
Comoros,7/23/20,337
Comoros,7/24/20,340
Comoros,7/25/20,340
Comoros,7/26/20,340
Comoros,7/27/20,340
Comoros,7/28/20,340
Comoros,7/29/20,340
Comoros,7/30/20,378
Comoros,7/31/20,378
Comoros,8/1/20,382
Comoros,8/2/20,386
Comoros,8/3/20,386
Comoros,8/4/20,386
Comoros,8/5/20,388
Comoros,8/6/20,388
Comoros,8/7/20,396
Comoros,8/8/20,396
Comoros,8/9/20,399
Comoros,8/10/20,399
Comoros,8/11/20,399
Comoros,8/12/20,399
Comoros,8/13/20,399
Comoros,8/14/20,399
Comoros,8/15/20,399
Comoros,8/16/20,403
Comoros,8/17/20,405
Comoros,8/18/20,405
Comoros,8/19/20,405
Comoros,8/20/20,405
Comoros,8/21/20,406
Comoros,8/22/20,406
Comoros,8/23/20,406
Comoros,8/24/20,417
Comoros,8/25/20,417
Comoros,8/26/20,417
Comoros,8/27/20,417
Comoros,8/28/20,417
Comoros,8/29/20,417
Comoros,8/30/20,422
Comoros,8/31/20,423
Comoros,9/1/20,423
Comoros,9/2/20,423
Comoros,9/3/20,427
Comoros,9/4/20,448
Comoros,9/5/20,448
Comoros,9/6/20,448
Comoros,9/7/20,452
Comoros,9/8/20,452
Comoros,9/9/20,452
Comoros,9/10/20,456
Comoros,9/11/20,456
Comoros,9/12/20,456
Comoros,9/13/20,456
Comoros,9/14/20,456
Comoros,9/15/20,456
Comoros,9/16/20,457
Comoros,9/17/20,457
Comoros,9/18/20,467
Comoros,9/19/20,470
Comoros,9/20/20,470
Comoros,9/21/20,470
Comoros,9/22/20,470
Comoros,9/23/20,470
Comoros,9/24/20,470
Comoros,9/25/20,474
Comoros,9/26/20,474
Comoros,9/27/20,478
Comoros,9/28/20,478
Comoros,9/29/20,478
Comoros,9/30/20,479
Comoros,10/1/20,479
Comoros,10/2/20,484
Comoros,10/3/20,484
Comoros,10/4/20,487
Comoros,10/5/20,487
Comoros,10/6/20,487
Comoros,10/7/20,491
Comoros,10/8/20,491
Comoros,10/9/20,495
Comoros,10/10/20,495
Comoros,10/11/20,495
Comoros,10/12/20,495
Comoros,10/13/20,495
Comoros,10/14/20,496
Comoros,10/15/20,496
Comoros,10/16/20,496
Comoros,10/17/20,502
Comoros,10/18/20,502
Comoros,10/19/20,502
Comoros,10/20/20,502
Comoros,10/21/20,504
Comoros,10/22/20,504
Comoros,10/23/20,517
Comoros,10/24/20,517
Comoros,10/25/20,517
Comoros,10/26/20,517
Comoros,10/27/20,517
Comoros,10/28/20,517
Comoros,10/29/20,525
Comoros,10/30/20,530
Comoros,10/31/20,537
Comoros,11/1/20,545
Comoros,11/2/20,545
Comoros,11/3/20,545
Comoros,11/4/20,554
Comoros,11/5/20,554
Comoros,11/6/20,557
Comoros,11/7/20,557
Comoros,11/8/20,563
Comoros,11/9/20,563
Comoros,11/10/20,563
Comoros,11/11/20,569
Comoros,11/12/20,569
Comoros,11/13/20,574
Comoros,11/14/20,574
Comoros,11/15/20,579
Comoros,11/16/20,579
Cape Verde,3/21/20,2
Cape Verde,3/22/20,3
Cape Verde,3/23/20,3
Cape Verde,3/24/20,3
Cape Verde,3/25/20,3
Cape Verde,3/26/20,4
Cape Verde,3/27/20,5
Cape Verde,3/28/20,5
Cape Verde,3/29/20,5
Cape Verde,3/30/20,5
Cape Verde,3/31/20,5
Cape Verde,4/1/20,6
Cape Verde,4/2/20,6
Cape Verde,4/3/20,6
Cape Verde,4/4/20,6
Cape Verde,4/5/20,7
Cape Verde,4/6/20,7
Cape Verde,4/7/20,7
Cape Verde,4/8/20,7
Cape Verde,4/9/20,7
Cape Verde,4/10/20,7
Cape Verde,4/11/20,7
Cape Verde,4/12/20,8
Cape Verde,4/13/20,10
Cape Verde,4/14/20,10
Cape Verde,4/15/20,11
Cape Verde,4/16/20,55
Cape Verde,4/17/20,55
Cape Verde,4/18/20,56
Cape Verde,4/19/20,58
Cape Verde,4/20/20,61
Cape Verde,4/21/20,67
Cape Verde,4/22/20,67
Cape Verde,4/23/20,73
Cape Verde,4/24/20,82
Cape Verde,4/25/20,88
Cape Verde,4/26/20,90
Cape Verde,4/27/20,106
Cape Verde,4/28/20,109
Cape Verde,4/29/20,113
Cape Verde,4/30/20,113
Cape Verde,5/1/20,121
Cape Verde,5/2/20,123
Cape Verde,5/3/20,152
Cape Verde,5/4/20,165
Cape Verde,5/5/20,175
Cape Verde,5/6/20,186
Cape Verde,5/7/20,191
Cape Verde,5/8/20,218
Cape Verde,5/9/20,230
Cape Verde,5/10/20,236
Cape Verde,5/11/20,246
Cape Verde,5/12/20,260
Cape Verde,5/13/20,270
Cape Verde,5/14/20,289
Cape Verde,5/15/20,315
Cape Verde,5/16/20,326
Cape Verde,5/17/20,328
Cape Verde,5/18/20,328
Cape Verde,5/19/20,328
Cape Verde,5/20/20,335
Cape Verde,5/21/20,349
Cape Verde,5/22/20,356
Cape Verde,5/23/20,362
Cape Verde,5/24/20,371
Cape Verde,5/25/20,380
Cape Verde,5/26/20,390
Cape Verde,5/27/20,390
Cape Verde,5/28/20,390
Cape Verde,5/29/20,390
Cape Verde,5/30/20,405
Cape Verde,5/31/20,421
Cape Verde,6/1/20,435
Cape Verde,6/2/20,458
Cape Verde,6/3/20,466
Cape Verde,6/4/20,477
Cape Verde,6/5/20,502
Cape Verde,6/6/20,536
Cape Verde,6/7/20,542
Cape Verde,6/8/20,554
Cape Verde,6/9/20,567
Cape Verde,6/10/20,585
Cape Verde,6/11/20,615
Cape Verde,6/12/20,657
Cape Verde,6/13/20,697
Cape Verde,6/14/20,726
Cape Verde,6/15/20,750
Cape Verde,6/16/20,760
Cape Verde,6/17/20,781
Cape Verde,6/18/20,792
Cape Verde,6/19/20,823
Cape Verde,6/20/20,848
Cape Verde,6/21/20,863
Cape Verde,6/22/20,890
Cape Verde,6/23/20,944
Cape Verde,6/24/20,982
Cape Verde,6/25/20,999
Cape Verde,6/26/20,1003
Cape Verde,6/27/20,1027
Cape Verde,6/28/20,1091
Cape Verde,6/29/20,1155
Cape Verde,6/30/20,1165
Cape Verde,7/1/20,1227
Cape Verde,7/2/20,1267
Cape Verde,7/3/20,1301
Cape Verde,7/4/20,1382
Cape Verde,7/5/20,1420
Cape Verde,7/6/20,1451
Cape Verde,7/7/20,1463
Cape Verde,7/8/20,1499
Cape Verde,7/9/20,1542
Cape Verde,7/10/20,1553
Cape Verde,7/11/20,1553
Cape Verde,7/12/20,1591
Cape Verde,7/13/20,1698
Cape Verde,7/14/20,1722
Cape Verde,7/15/20,1780
Cape Verde,7/16/20,1837
Cape Verde,7/17/20,1894
Cape Verde,7/18/20,1939
Cape Verde,7/19/20,2014
Cape Verde,7/20/20,2043
Cape Verde,7/21/20,2071
Cape Verde,7/22/20,2107
Cape Verde,7/23/20,2154
Cape Verde,7/24/20,2190
Cape Verde,7/25/20,2220
Cape Verde,7/26/20,2258
Cape Verde,7/27/20,2307
Cape Verde,7/28/20,2328
Cape Verde,7/29/20,2354
Cape Verde,7/30/20,2373
Cape Verde,7/31/20,2373
Cape Verde,8/1/20,2451
Cape Verde,8/2/20,2480
Cape Verde,8/3/20,2547
Cape Verde,8/4/20,2583
Cape Verde,8/5/20,2631
Cape Verde,8/6/20,2689
Cape Verde,8/7/20,2734
Cape Verde,8/8/20,2780
Cape Verde,8/9/20,2835
Cape Verde,8/10/20,2858
Cape Verde,8/11/20,2883
Cape Verde,8/12/20,2920
Cape Verde,8/13/20,3000
Cape Verde,8/14/20,3073
Cape Verde,8/15/20,3136
Cape Verde,8/16/20,3163
Cape Verde,8/17/20,3179
Cape Verde,8/18/20,3203
Cape Verde,8/19/20,3253
Cape Verde,8/20/20,3321
Cape Verde,8/21/20,3368
Cape Verde,8/22/20,3412
Cape Verde,8/23/20,3455
Cape Verde,8/24/20,3509
Cape Verde,8/25/20,3532
Cape Verde,8/26/20,3568
Cape Verde,8/27/20,3630
Cape Verde,8/28/20,3699
Cape Verde,8/29/20,3745
Cape Verde,8/30/20,3778
Cape Verde,8/31/20,3852
Cape Verde,9/1/20,3884
Cape Verde,9/2/20,3970
Cape Verde,9/3/20,4048
Cape Verde,9/4/20,4125
Cape Verde,9/5/20,4200
Cape Verde,9/6/20,4275
Cape Verde,9/7/20,4330
Cape Verde,9/8/20,4358
Cape Verde,9/9/20,4400
Cape Verde,9/10/20,4473
Cape Verde,9/11/20,4557
Cape Verde,9/12/20,4651
Cape Verde,9/13/20,4711
Cape Verde,9/14/20,4813
Cape Verde,9/15/20,4839
Cape Verde,9/16/20,4904
Cape Verde,9/17/20,4978
Cape Verde,9/18/20,5063
Cape Verde,9/19/20,5141
Cape Verde,9/20/20,5186
Cape Verde,9/21/20,5257
Cape Verde,9/22/20,5257
Cape Verde,9/23/20,5281
Cape Verde,9/24/20,5412
Cape Verde,9/25/20,5479
Cape Verde,9/26/20,5628
Cape Verde,9/27/20,5701
Cape Verde,9/28/20,5771
Cape Verde,9/29/20,5817
Cape Verde,9/30/20,5900
Cape Verde,10/1/20,6024
Cape Verde,10/2/20,6126
Cape Verde,10/3/20,6205
Cape Verde,10/4/20,6296
Cape Verde,10/5/20,6360
Cape Verde,10/6/20,6433
Cape Verde,10/7/20,6518
Cape Verde,10/8/20,6624
Cape Verde,10/9/20,6717
Cape Verde,10/10/20,6809
Cape Verde,10/11/20,6913
Cape Verde,10/12/20,7072
Cape Verde,10/13/20,7155
Cape Verde,10/14/20,7254
Cape Verde,10/15/20,7371
Cape Verde,10/16/20,7444
Cape Verde,10/17/20,7526
Cape Verde,10/18/20,7638
Cape Verde,10/19/20,7752
Cape Verde,10/20/20,7800
Cape Verde,10/21/20,7901
Cape Verde,10/22/20,8033
Cape Verde,10/23/20,8122
Cape Verde,10/24/20,8198
Cape Verde,10/25/20,8322
Cape Verde,10/26/20,8396
Cape Verde,10/27/20,8423
Cape Verde,10/28/20,8472
Cape Verde,10/29/20,8548
Cape Verde,10/30/20,8548
Cape Verde,10/31/20,8694
Cape Verde,11/1/20,8793
Cape Verde,11/2/20,8848
Cape Verde,11/3/20,8882
Cape Verde,11/4/20,8944
Cape Verde,11/5/20,9053
Cape Verde,11/6/20,9149
Cape Verde,11/7/20,9224
Cape Verde,11/8/20,9291
Cape Verde,11/9/20,9369
Cape Verde,11/10/20,9419
Cape Verde,11/11/20,9499
Cape Verde,11/12/20,9560
Cape Verde,11/13/20,9694
Cape Verde,11/14/20,9741
Cape Verde,11/15/20,9780
Cape Verde,11/16/20,9822
Costa Rica,3/7/20,1
Costa Rica,3/9/20,5
Costa Rica,3/10/20,9
Costa Rica,3/11/20,13
Costa Rica,3/12/20,22
Costa Rica,3/13/20,23
Costa Rica,3/14/20,26
Costa Rica,3/15/20,27
Costa Rica,3/16/20,35
Costa Rica,3/17/20,41
Costa Rica,3/18/20,50
Costa Rica,3/19/20,69
Costa Rica,3/20/20,87
Costa Rica,3/21/20,113
Costa Rica,3/22/20,117
Costa Rica,3/23/20,134
Costa Rica,3/24/20,158
Costa Rica,3/25/20,177
Costa Rica,3/26/20,201
Costa Rica,3/27/20,231
Costa Rica,3/28/20,263
Costa Rica,3/29/20,295
Costa Rica,3/30/20,314
Costa Rica,3/31/20,330
Costa Rica,4/1/20,347
Costa Rica,4/2/20,375
Costa Rica,4/3/20,396
Costa Rica,4/4/20,416
Costa Rica,4/5/20,435
Costa Rica,4/6/20,454
Costa Rica,4/7/20,467
Costa Rica,4/8/20,483
Costa Rica,4/9/20,502
Costa Rica,4/10/20,539
Costa Rica,4/11/20,558
Costa Rica,4/12/20,577
Costa Rica,4/13/20,595
Costa Rica,4/14/20,612
Costa Rica,4/15/20,618
Costa Rica,4/16/20,626
Costa Rica,4/17/20,642
Costa Rica,4/18/20,649
Costa Rica,4/19/20,655
Costa Rica,4/20/20,660
Costa Rica,4/21/20,662
Costa Rica,4/22/20,669
Costa Rica,4/23/20,681
Costa Rica,4/24/20,687
Costa Rica,4/25/20,687
Costa Rica,4/26/20,693
Costa Rica,4/27/20,695
Costa Rica,4/28/20,697
Costa Rica,4/29/20,705
Costa Rica,4/30/20,713
Costa Rica,5/1/20,719
Costa Rica,5/2/20,725
Costa Rica,5/3/20,733
Costa Rica,5/4/20,739
Costa Rica,5/5/20,742
Costa Rica,5/6/20,755
Costa Rica,5/7/20,761
Costa Rica,5/8/20,765
Costa Rica,5/9/20,773
Costa Rica,5/10/20,780
Costa Rica,5/11/20,792
Costa Rica,5/12/20,801
Costa Rica,5/13/20,804
Costa Rica,5/14/20,815
Costa Rica,5/15/20,830
Costa Rica,5/16/20,843
Costa Rica,5/17/20,853
Costa Rica,5/18/20,863
Costa Rica,5/19/20,866
Costa Rica,5/20/20,882
Costa Rica,5/21/20,897
Costa Rica,5/22/20,903
Costa Rica,5/23/20,911
Costa Rica,5/24/20,918
Costa Rica,5/25/20,930
Costa Rica,5/26/20,951
Costa Rica,5/27/20,956
Costa Rica,5/28/20,984
Costa Rica,5/29/20,1000
Costa Rica,5/30/20,1022
Costa Rica,5/31/20,1047
Costa Rica,6/1/20,1056
Costa Rica,6/2/20,1084
Costa Rica,6/3/20,1105
Costa Rica,6/4/20,1157
Costa Rica,6/5/20,1194
Costa Rica,6/6/20,1228
Costa Rica,6/7/20,1263
Costa Rica,6/8/20,1318
Costa Rica,6/9/20,1342
Costa Rica,6/10/20,1375
Costa Rica,6/11/20,1461
Costa Rica,6/12/20,1538
Costa Rica,6/13/20,1612
Costa Rica,6/14/20,1662
Costa Rica,6/15/20,1715
Costa Rica,6/16/20,1744
Costa Rica,6/17/20,1769
Costa Rica,6/18/20,1871
Costa Rica,6/19/20,1939
Costa Rica,6/20/20,2058
Costa Rica,6/21/20,2127
Costa Rica,6/22/20,2213
Costa Rica,6/23/20,2277
Costa Rica,6/24/20,2368
Costa Rica,6/25/20,2515
Costa Rica,6/26/20,2684
Costa Rica,6/27/20,2836
Costa Rica,6/28/20,2979
Costa Rica,6/29/20,3130
Costa Rica,6/30/20,3269
Costa Rica,7/1/20,3459
Costa Rica,7/2/20,3753
Costa Rica,7/3/20,4023
Costa Rica,7/4/20,4311
Costa Rica,7/5/20,4621
Costa Rica,7/6/20,4996
Costa Rica,7/7/20,5241
Costa Rica,7/8/20,5486
Costa Rica,7/9/20,5836
Costa Rica,7/10/20,6485
Costa Rica,7/11/20,6845
Costa Rica,7/12/20,7231
Costa Rica,7/13/20,7596
Costa Rica,7/14/20,8036
Costa Rica,7/15/20,8482
Costa Rica,7/16/20,8986
Costa Rica,7/17/20,9546
Costa Rica,7/18/20,9969
Costa Rica,7/19/20,10551
Costa Rica,7/20/20,11114
Costa Rica,7/21/20,11534
Costa Rica,7/22/20,11811
Costa Rica,7/23/20,12361
Costa Rica,7/24/20,13129
Costa Rica,7/25/20,13669
Costa Rica,7/26/20,14600
Costa Rica,7/27/20,15229
Costa Rica,7/28/20,15841
Costa Rica,7/29/20,16344
Costa Rica,7/30/20,16800
Costa Rica,7/31/20,17290
Costa Rica,8/1/20,17820
Costa Rica,8/2/20,18187
Costa Rica,8/3/20,18975
Costa Rica,8/4/20,19402
Costa Rica,8/5/20,19837
Costa Rica,8/6/20,20417
Costa Rica,8/7/20,21070
Costa Rica,8/8/20,22081
Costa Rica,8/9/20,22082
Costa Rica,8/10/20,23286
Costa Rica,8/11/20,23872
Costa Rica,8/12/20,24508
Costa Rica,8/13/20,25057
Costa Rica,8/14/20,26129
Costa Rica,8/15/20,26931
Costa Rica,8/16/20,27737
Costa Rica,8/17/20,28465
Costa Rica,8/18/20,29084
Costa Rica,8/19/20,29643
Costa Rica,8/20/20,30409
Costa Rica,8/21/20,31075
Costa Rica,8/22/20,32134
Costa Rica,8/23/20,33084
Costa Rica,8/24/20,33820
Costa Rica,8/25/20,34463
Costa Rica,8/26/20,35305
Costa Rica,8/27/20,36307
Costa Rica,8/28/20,37292
Costa Rica,8/29/20,38485
Costa Rica,8/30/20,39699
Costa Rica,8/31/20,39699
